text,text_lower,label
Gastos Médicos,gastos médicos,385
Seguro,seguro,385
SeparaciŠn,separacišn,385
OptimizaciŠn,optimizacišn,385
Policía Federal 205 PrevenciŠn,policía federal 205 prevencišn,385
ReadaptaciŠn,readaptacišn,385
Oficialía Mayor de la Secretaría de Hacienda y Crédito Pœblico,oficialía mayor de la secretaría de hacienda y crédito pœblico,4317129024397789502
informaciŠn,informacišn,385
Instituciones de la AdministraciŠn Pœblica Federal,instituciones de la administracišn pœblica federal,385
En paralelo,en paralelo,7654241940133152407
Ley Orgánica de la AdministraciŠn Pœblica Federal,ley orgánica de la administracišn pœblica federal,385
CoordinaciŠn de Estrategia Digital,coordinacišn de estrategia digital,385
CoordinaciŠn de ComunicaciŠn Social,coordinacišn de comunicacišn social,385
Vocería,vocería,385
Oficina de la Presidencia de la Repœblica,oficina de la presidencia de la repœblica,383
Consejería Jurídica del Ejecutivo Federal,consejería jurídica del ejecutivo federal,383
SHCP,shcp,7654241940133152407
ESTADO DE DERECHO La,estado de derecho la,385
Poder Ejecutivo,poder ejecutivo,383
México,méxico,385
En el ámbito de la Justicia,en el ámbito de la justicia,7654241940133152407
Estado de Derecho,estado de derecho,385
Estado de Derecho,estado de derecho,385
Gobierno de México,gobierno de méxico,383
Poder Legislativo,poder legislativo,383
Honorable Congreso de la UniŠn,honorable congreso de la unišn,7654241940133152407
Poder Judicial,poder judicial,7654241940133152407
México,méxico,385
Una de las principales encomiendas,una de las principales encomiendas,7654241940133152407
Poder Legislativo,poder legislativo,7654241940133152407
TurnŠ,turnš,385
AdministraciŠn Pœblica Federal,administracišn pœblica federal,385
Cámara de Senadores,cámara de senadores,385
Cámara de Diputados,cámara de diputados,383
ComisiŠn Permanente,comisišn permanente,385
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
aprobaciŠn,aprobacišn,385
Šrganos,šrganos,4317129024397789502
Ministros,ministros,4317129024397789502
Secretario de Hacienda y Crédito Pœblico,secretario de hacienda y crédito pœblico,385
Secretario de Relaciones Exteriores,secretario de relaciones exteriores,385
Secretaria,secretaria,385
FunciŠn Pœblica,funcišn pœblica,385
Fiscal General de la Repœblica,fiscal general de la repœblica,383
Ministros de la Suprema Corte de Justicia de la NaciŠn,ministros de la suprema corte de justicia de la nacišn,7654241940133152407
Este proceso garantiza,este proceso garantiza,7654241940133152407
Presidente de la Repœblica,presidente de la repœblica,7654241940133152407
Šrganos,šrganos,4317129024397789502
Se llevŠ a cabo,se llevš a cabo,7654241940133152407
publicaciŠn,publicacišn,383
Diario Oficial de la FederaciŠn,diario oficial de la federacišn,7654241940133152407
DOF,dof,7654241940133152407
Decretos de los cuales,decretos de los cuales,7654241940133152407
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
Asimismo,asimismo,7654241940133152407
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
SOBRESALIENTES PUBLICADAS EN,sobresalientes publicadas en,383
DIARIO OFICIAL DE LA FEDERACIÓN,diario oficial de la federación,7654241940133152407
Decreto Importancia Decreto,decreto importancia decreto,4317129024397789502
Ley Orgánica de la Fiscalía General de la Repœblica,ley orgánica de la fiscalía general de la repœblica,7654241940133152407
DOF,dof,7654241940133152407
Declaratoria de la entrada en vigor de su Autonomía Constitucional,declaratoria de la entrada en vigor de su autonomía constitucional,7654241940133152407
DOF 20,dof 20,7654241940133152407
El organismo,el organismo,7654241940133152407
Procuraduría General de la Repœblica,procuraduría general de la repœblica,385
Fiscal General,fiscal general,385
Senado,senado,383
Poderes,poderes,383
Decreto,decreto,4317129024397789502
Mandata,mandata,4317129024397789502
SOBRESALIENTES PUBLICADAS EN,sobresalientes publicadas en,383
DIARIO OFICIAL DE LA FEDERACIÓN,diario oficial de la federación,7654241940133152407
Decreto Importancia,decreto importancia,7654241940133152407
ConstituciŠn Política de los Estados Unidos Mexicanos,constitucišn política de los estados unidos mexicanos,383
DOF 14,dof 14,7654241940133152407
Decreto,decreto,7654241940133152407
ConstituciŠn Política de los Estados Unidos Mexicanos,constitucišn política de los estados unidos mexicanos,383
Guardia Nacional,guardia nacional,383
DOF,dof,383
Guardia Nacional,guardia nacional,383
Decreto,decreto,383
Ley Federal del Trabajo,ley federal del trabajo,7654241940133152407
Ley Orgánica del Poder Judicial de la FederaciŠn,ley orgánica del poder judicial de la federacišn,385
Ley Federal de la Defensoría Pœblica,ley federal de la defensoría pœblica,385
Instituto del Fondo Nacional de la Vivienda para los Trabajadores y de la Ley del Seguro Social,instituto del fondo nacional de la vivienda para los trabajadores y de la ley del seguro social,383
Justicia Laboral,justicia laboral,385
Libertad Sindical,libertad sindical,385
NegociaciŠn Colectiva,negociacišn colectiva,385
DOF 1,dof 1,7654241940133152407
Decreto,decreto,7654241940133152407
Ley de la Guardia Nacional,ley de la guardia nacional,7654241940133152407
DOF 27,dof 27,7654241940133152407
Reglamenta a la Guardia Nacional,reglamenta a la guardia nacional,7654241940133152407
SOBRESALIENTES PUBLICADAS EN,sobresalientes publicadas en,383
DIARIO OFICIAL DE LA FEDERACIÓN Decreto Importancia,diario oficial de la federación decreto importancia,7654241940133152407
Šrgano,šrgano,4317129024397789502
Secretaría de Seguridad,secretaría de seguridad,383
ProtecciŠn Ciudadana,proteccišn ciudadana,385
Decreto,decreto,385
Ley Nacional sobre el Uso de la Fuerza,ley nacional sobre el uso de la fuerza,7654241940133152407
DOF 27,dof 27,7654241940133152407
Regula,regula,7654241940133152407
Fuerzas Armadas,fuerzas armadas,383
Decreto por el que,decreto por el que,7654241940133152407
Ley Nacional del Registro de Detenciones,ley nacional del registro de detenciones,7654241940133152407
DOF 27,dof 27,7654241940133152407
Crea el Registro Nacional de Detenciones,crea el registro nacional de detenciones,7654241940133152407
Decreto por el que se reforman,decreto por el que se reforman,7654241940133152407
Ley General del Sistema Nacional de Seguridad Pœblica,ley general del sistema nacional de seguridad pœblica,7654241940133152407
DOF 27,dof 27,7654241940133152407
Crea el Sistema Nacional de InformaciŠn,crea el sistema nacional de informacišn,7654241940133152407
Seguridad Pœblica,seguridad pœblica,383
ConstituciŠn Política de los Estados Unidos Mexicanos,constitucišn política de los estados unidos mexicanos,383
Paridad entre Géneros,paridad entre géneros,7654241940133152407
DOF 6,dof 6,7654241940133152407
Mandata,mandata,7654241940133152407
FUENTE,fuente,385
Secretaría,secretaría,385
GobernaciŠn,gobernacišn,385
Gabinete del Gobierno de laRepœblica,gabinete del gobierno de larepœblica,7654241940133152407
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
Estado de Derecho,estado de derecho,385
AdministraciŠn Pœblica Federal,administracišn pœblica federal,385
Cámara de Diputados,cámara de diputados,383
Secretaria de Energía,secretaria de energía,383
Titulares de PetrŠleos Mexicanos,titulares de petršleos mexicanos,383
Unidad de Inteligencia Financiera,unidad de inteligencia financiera,383
Procuraduría Federal del Consumidor,procuraduría federal del consumidor,385
Gobierno Federal,gobierno federal,385
Unidad de Inteligencia Financiera,unidad de inteligencia financiera,383
Estrategia Nacional de Seguridad Pœblica,estrategia nacional de seguridad pœblica,383
Secretario de Seguridad,secretario de seguridad,383
ProtecciŠn Ciudadana,proteccišn ciudadana,385
Pleno del Senado de la Repœblica,pleno del senado de la repœblica,385
Guardia Nacional,guardia nacional,383
Policía Federal,policía federal,385
Ejército,ejército,383
Armada de México.,armada de méxico.,7654241940133152407
ÒdespistolizaciŠnÓ,òdespistolizacišnó,7654241940133152407
Plan Nacional de Desarrollo,plan nacional de desarrollo,383
La Conferencia para la DirecciŠn,la conferencia para la direccišn,7654241940133152407
ProgramaciŠn,programacišn,385
Trabajos Legislativos de la Cámara de Diputados,trabajos legislativos de la cámara de diputados,7654241940133152407
Secretaria de GobernaciŠn,secretaria de gobernacišn,385
InauguraciŠn de los Foros,inauguracišn de los foros,385
Presidente de la Repœblica,presidente de la repœblica,7654241940133152407
PND,pnd,383
Análisis,análisis,383
Guardia Nacional,guardia nacional,383
La ComisiŠn de Puntos Constitucionales del Senado de la Repœblica,la comisišn de puntos constitucionales del senado de la repœblica,7654241940133152407
Seguridad,seguridad,385
ProtecciŠn Ciudadana,proteccišn ciudadana,385
Marina,marina,383
Defensa Nacional,defensa nacional,383
Guardia Nacional,guardia nacional,383
Estado,estado,385
Alerta de Género,alerta de género,385
ÒDiálogos,òdiálogos,7654241940133152407
Igualdad y Seguridad de TodasÓ,igualdad y seguridad de todasó,383
ComisiŠn,comisišn,385
Igualdad de Género de la Cámara de Diputados,igualdad de género de la cámara de diputados,385
Seguridad Pœblica,seguridad pœblica,383
GobernaciŠn,gobernacišn,385
Salud,salud,385
ComisiŠnNacional para Prevenir,comisišnnacional para prevenir,7654241940133152407
Erradicar la Violencia Contra las Mujeres,erradicar la violencia contra las mujeres,383
Instituto Nacional de las Mujeres,instituto nacional de las mujeres,385
La Consejería Jurídica del Ejecutivo Federal,la consejería jurídica del ejecutivo federal,383
CJEF,cjef,7654241940133152407
consideraciŠn,consideracišn,385
Presidente de la Repœblica,presidente de la repœblica,7654241940133152407
AdministraciŠn Pœblica,administracišn pœblica,385
Titular del Poder Ejecutivo Federal,titular del poder ejecutivo federal,383
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
fracciŠn I,fraccišn i,4317129024397789502
ConstituciŠn Política de los Estados Unidos Mexicanos,constitucišn política de los estados unidos mexicanos,383
Presidente de la Repœblica,presidente de la repœblica,7654241940133152407
Nœmero Total 53 Iniciativas de reforma constitucional 2,nœmero total 53 iniciativas de reforma constitucional 2,7654241940133152407
Decretos de reforma constitucional 5 Decretos de reforma legal,decretos de reforma constitucional 5 decretos de reforma legal,7654241940133152407
Reglamentos,reglamentos,7654241940133152407
Ley Federal de Remuneraciones,ley federal de remuneraciones,385
LOAPF,loapf,383
la Ley,la ley,385
Bandera,bandera,7654241940133152407
Himno Nacionales.,himno nacionales.,7654241940133152407
Consejería Jurídica del Ejecutivo Federal,consejería jurídica del ejecutivo federal,383
ConstituciŠn Política de los Estados Unidos Mexicanos,constitucišn política de los estados unidos mexicanos,383
Presidente de la Repœblica,presidente de la repœblica,7654241940133152407
Pleno de la Cámara de Senadores,pleno de la cámara de senadores,385
Minuta,minuta,385
Cámara de Diputados,cámara de diputados,383
Asimismo,asimismo,7654241940133152407
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
aprobaciŠn del Decreto,aprobacišn del decreto,7654241940133152407
ConstituciŠn Política de los Estados Unidos Mexicanos,constitucišn política de los estados unidos mexicanos,383
DOF,dof,7654241940133152407
Artículo 19,artículo 19,7654241940133152407
Plan Conjunto,plan conjunto,7654241940133152407
Robo de Combustible,robo de combustible,7654241940133152407
ASUNTOS,asuntos,383
Nœmero,nœmero,383
Decretos 57 Instrumentos internacionales 43 Nombramientos Presidenciales 234 Embajadores 40 CŠnsules 17 FUENTE,decretos 57 instrumentos internacionales 43 nombramientos presidenciales 234 embajadores 40 cšnsules 17 fuente,7654241940133152407
Consejería Jurídica,consejería jurídica,383
Ejecutivo Federal La CJEF,ejecutivo federal la cjef,383
administraciŠn,administracišn,385
Titular del Ejecutivo Federal,titular del ejecutivo federal,385
Poder Ejecutivo,poder ejecutivo,7654241940133152407
H. Congreso,h. congreso,7654241940133152407
EJECUTIVO FEDERAL Iniciativa Importancia Ley de Ingresos,ejecutivo federal iniciativa importancia ley de ingresos,385
FederaciŠn,federacišn,385
DOF 28,dof 28,7654241940133152407
Marca,marca,7654241940133152407
Gobierno Federal,gobierno federal,385
Presupuesto de Egresos de la FederaciŠn,presupuesto de egresos de la federacišn,383
DOF 28,dof 28,7654241940133152407
SeŒala,seœala,7654241940133152407
Poder Ejecutivo,poder ejecutivo,383
ConstituciŠn Política de los Estados Unidos Mexicanos,constitucišn política de los estados unidos mexicanos,383
DOF 15,dof 15,7654241940133152407
Actualiza disposiciones en materia de formaciŠn,actualiza disposiciones en materia de formacišn,7654241940133152407
Reforma Educativa,reforma educativa,7654241940133152407
Establece que el Presidente de la Repœblica,establece que el presidente de la repœblica,7654241940133152407
PRESENTADAS POR EL EJECUTIVO FEDERAL Iniciativa Importancia Reformas,presentadas por el ejecutivo federal iniciativa importancia reformas,383
Ley de Instituciones de Crédito,ley de instituciones de crédito,7654241940133152407
CŠdigo Civil Federal,cšdigo civil federal,7654241940133152407
ComisiŠn Permanente,comisišn permanente,385
Minuta en la Cámara de Senadores,minuta en la cámara de senadores,7654241940133152407
Permite que jŠvenes,permite que jšvenes,7654241940133152407
aŒos,aœos,7654241940133152407
Reformas,reformas,7654241940133152407
Ley de los Sistemas de Ahorro para el Retiro,ley de los sistemas de ahorro para el retiro,7654241940133152407
Presentada en la ComisiŠn Permanente,presentada en la comisišn permanente,7654241940133152407
Reformula,reformula,385
Ley de Ascensos y Recompensas del Ejército,ley de ascensos y recompensas del ejército,7654241940133152407
Fuerza Aérea Mexicanos,fuerza aérea mexicanos,383
Presentada en la Cámara de Senadores,presentada en la cámara de senadores,7654241940133152407
Facilita los requisitos para participar en los concursos de selecciŠn y ascenso.,facilita los requisitos para participar en los concursos de seleccišn y ascenso.,7654241940133152407
FUENTE: Secretaría de GobernaciŠn,fuente: secretaría de gobernacišn,7654241940133152407
El Ejecutivo Federal,el ejecutivo federal,7654241940133152407
Consejería Jurídica,consejería jurídica,383
ASUNTOS ATENDIDOS,asuntos atendidos,4317129024397789502
"Atendidos Nœmero Total 3,258 Juicios de amparo 213 Asuntos penales 2 Controversias Constitucionales 106 Juicios","atendidos nœmero total 3,258 juicios de amparo 213 asuntos penales 2 controversias constitucionales 106 juicios",7654241940133152407
Asuntos,asuntos,383
"Juicios civiles 1,014 Juicios","juicios civiles 1,014 juicios",7654241940133152407
Derechos Humanos 2 FUENTE,derechos humanos 2 fuente,7654241940133152407
Consejería Jurídica,consejería jurídica,383
